Theta,Power
355.2915,0.001257
354.4763,0.001257
353.4157,0.001255
0.01100000000000012,0.001253
1.7354000000000003,0.001248
3.4753999999999996,0.001245
5.4106000000000005,0.001237
7.1714,0.001228
8.856,0.001217
11.292,0.001205
13.008,0.001191
15.044,0.001176
16.739,0.00116
18.751,0.001142
20.5264,0.001125
22.493,0.001106
24.253,0.001096
26.24,0.001075
27.985,0.001055
29.7417,0.001033
31.488,0.001011
33.493,0.000989
35.2245,0.000966
37.968,0.000944
39.7186,0.000921
41.485,0.000898
43.486,0.000875
45.5087,0.000863
47.25,0.00083
49.0917,0.000808
51.7083,0.000787
53.2435,0.000777
55.261,0.000757
56.94,0.000739
58.619,0.000721
60.379000000000005,0.000704
62.97,0.000689
64.715,0.000681
65.498,0.000668
68.2223,0.000655
69.7476,0.000643
71.4776,0.000633
73.4895,0.000625
75.2247,0.000621
76.991,0.000615
78.988,0.00061
80.984,0.000607
82.982,0.000605
84.9765,0.000606
86.9847,0.000608
88.9804,0.000611
90.9776,0.000616
92.9884,0.000622
94.986,0.00063
96.8277,0.00064
98.728,0.00065
100.7445,0.000662
102.7465,0.000676
104.7265,0.000691
106.729,0.000706
108.592,0.000723
111.2376,0.000741
113.1536,0.000759
114.9644,0.000779
116.7256,0.000799
118.425,0.00082
120.1247,0.000842
122.753,0.000864
124.47550000000001,0.000886
126.20240000000001,0.000909
128.94,0.000931
130.7986,0.000953
132.5124,0.000976
134.4696,0.000999
136.25,0.001022
138.933,0.001045
140.699,0.001066
142.3935,0.001087
144.103,0.001097
146.6823,0.001117
148.2185,0.001136
149.95,0.001154
151.8937,0.00117
153.721,0.001186
155.472,0.0012
157.218,0.001207
158.9575,0.00122
160.709,0.001231
162.4717,0.001241
164.21,0.001245
166.243,0.001252
167.9477,0.001258
169.7137,0.001262
171.4546,0.001264
173.215,0.001265
175.2157,0.001265
176.958,0.001263
178.9586,0.00126
180.956,0.001255
182.9505,0.001248
184.882,0.00124
186.959,0.001231
188.7104,0.00122
191.419,0.001208
193.134,0.001194
194.961,0.001179
196.7223,0.001163
198.697,0.001146
200.695,0.001129
202.7063,0.001109
204.7035,0.001089
206.7096,0.001069
208.435,0.001047
210.2066,0.001036
211.957,0.001014
213.6984,0.000991
215.6326,0.000968
217.347,0.000945
219.897,0.000922
220.8487,0.000911
222.5944,0.000889
224.9385,0.000866
226.6837,0.000844
228.455,0.000822
230.4625,0.0008
232.4535,0.00078
234.9164,0.00076
236.6767,0.000741
238.453,0.000723
240.445,0.000706
242.44,0.000698
244.202,0.000683
245.9435,0.000669
247.6886,0.000657
249.44,0.000645
251.1955,0.00064
253.20159999999998,0.00063
255.18740000000003,0.000622
256.938,0.000616
258.694,0.000611
260.445,0.000608
262.365,0.000606
263.9515,0.000606
266.654,0.000607
268.41,0.00061
270.1704,0.000614
271.943,0.00062
273.9336,0.000626
275.946,0.000634
277.937,0.000643
279.938,0.000654
281.9346,0.000666
284.402,0.00068
286.1724,0.000695
287.9456,0.000712
290.418,0.000729
291.953,0.000748
293.6894,0.000766
295.68,0.000786
297.692,0.000807
299.719,0.000828
301.414,0.000849
304.157,0.000872
305.9177,0.000894
307.689,0.000917
309.4204,0.00094
311.315,0.000963
314.16,0.000985
315.9107,0.001008
317.64,0.001031
319.4114,0.001042
321.18,0.001062
322.9235,0.001082
324.675,0.001102
326.4205,0.001122
328.4375,0.00114
330.433,0.001158
332.19,0.001174
334.897,0.001189
336.6646,0.001203
339.166,0.001215
341.121,0.001226
342.0385,0.001236
344.666,0.00124
346.4055,0.001248
348.171,0.001254
350.168,0.001258
352.0294,0.001261
353.532,0.001261
354.68,0.001261
355.374,0.00126
355.8135,0.001259
355.998,0.001259
